Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
zjqg885613520,39,5.0,12.939496,77.625999,13.009496,77.695999,2022-03-20,21:40:00,21:55:00.0,Stormy,Jam ,van,Metropolitian ,135,Sports
qovb757247315,33,4.4,30.327968,78.046106,30.457968,78.176106,2022-02-12,23:35:00,23:45:00.0,Fog,Low ,motorcycle ,Metropolitian ,175,Pet Supplies
pyez380149034,23,4.6,23.214294,77.435361,23.224294,77.445361,2022-02-17,08:10:00,08:20:00.0,Fog,Low ,motorcycle ,Metropolitian ,85,Home
fhcz418172155,33,5.0,22.310526,73.170937,22.340526,73.200937,2022-03-21,17:45:00,17:55:00.0,Windy,Medium ,motorcycle ,Metropolitian ,145,Snacks
lhah969664556,36,4.6,26.913987,75.752891,26.983987,75.822891,2022-03-16,21:30:00,21:40:00.0,Windy,Jam ,motorcycle ,Metropolitian ,235,Toys
uued496794007,22,4.8,26.474986,80.342796,26.524986,80.392796,2022-02-13,20:50:00,21:00:00.0,Sunny,Jam ,motorcycle ,Metropolitian ,65,Toys
djsf506467629,23,5.0,9.985697,76.281128,10.095697,76.391128,2022-02-12,23:50:00,00:05:00.0,Sandstorms,Low ,motorcycle ,Urban ,95,Electronics
qhnt158840924,24,4.9,19.003517,72.82765,19.093517,72.91765,2022-03-18,19:35:00,19:45:00.0,Windy,Jam ,scooter ,Urban ,140,Clothing
vxtj689186565,33,4.8,23.357804,85.325146,23.427804,85.395146,2022-03-31,21:40:00,21:55:00.0,Sunny,Jam ,van,Metropolitian ,110,Home
qitb703470634,26,4.6,12.933284,77.615428,13.043284,77.725428,2022-03-27,22:35:00,22:50:00.0,Sunny,Low ,motorcycle ,Urban ,145,Jewelry
dxwe064299401,30,4.2,18.530963,73.828972,18.620963,73.918972,2022-03-02,22:50:00,23:05:00.0,Fog,Low ,scooter ,Urban ,165,Clothing
xiii475914720,33,4.9,22.311844,73.165081,22.321844,73.175081,2022-03-28,09:30:00,09:45:00.0,Sunny,Low ,motorcycle ,Urban ,120,Apparel
ccbn538977724,38,4.7,19.207222,72.972281,19.287222,73.052281,2022-03-02,23:10:00,23:20:00.0,Windy,Low ,scooter ,Metropolitian ,130,Jewelry
ffhq043532912,36,4.6,18.56245,73.916619,18.60245,73.956619,2022-03-24,12:45:00,12:50:00.0,Fog,High ,motorcycle ,Metropolitian ,165,Electronics
deiz748348812,26,4.6,22.307898,73.167788,22.357898,73.217788,2022-03-05,18:50:00,19:05:00.0,Sunny,Medium ,motorcycle ,Metropolitian ,95,Shoes
esxe877634833,28,4.4,27.195928,77.998092,27.215928,78.018092,2022-02-17,08:15:00,08:30:00.0,Windy,Low ,motorcycle ,Metropolitian ,135,Shoes
xexu510458622,31,4.1,11.003008,76.97544,11.083009,77.05544,2022-03-04,21:30:00,21:35:00.0,Fog,Jam ,scooter ,Urban ,205,Toys
dxgy027687517,32,4.5,15.561295,73.749478,15.631295,73.819478,2022-02-14,18:15:00,18:20:00.0,Windy,Medium ,motorcycle ,Metropolitian ,125,Snacks
zagf517286818,27,5.0,26.913483,75.803139,26.983483,75.873139,2022-03-08,18:00:00,18:05:00.0,Sunny,Medium ,motorcycle ,Urban ,90,Shoes
kopc916482813,35,4.8,19.876994,75.372353,19.956994,75.452353,2022-02-18,19:00:00,19:10:00.0,Windy,Medium ,motorcycle ,Metropolitian ,200,Jewelry
tymg150014211,36,4.6,22.732225,75.874765,22.772225,75.914765,2022-03-17,15:45:00,16:00:00.0,Fog,Medium ,motorcycle ,Metropolitian ,140,Outdoors
uzci252090225,21,5.0,15.561295,73.749478,15.691295,73.879478,2022-02-16,19:40:00,19:50:00.0,Cloudy,Jam ,motorcycle ,Metropolitian ,210,Outdoors
ogwl310790174,27,4.6,17.438263,78.397865,17.548263,78.507865,2022-03-02,19:00:00,19:15:00.0,Stormy,Medium ,motorcycle ,Metropolitian ,145,Home
lrbb506912317,22,4.8,30.899584,75.809346,30.909584,75.819346,2022-02-15,08:45:00,08:50:00.0,Fog,Low ,van,Metropolitian ,80,Kitchen
ydwg300382140,34,4.6,17.428294,78.404423,17.538294,78.514423,2022-04-02,17:40:00,17:45:00.0,Fog,Medium ,van,Metropolitian ,165,Sports
ejfb505125957,25,4.8,10.035573,76.336958,10.045573,76.346958,2022-02-11,10:15:00,10:25:00.0,Cloudy,Low ,motorcycle ,Urban ,95,Home
gtcx105840313,36,4.0,26.905287,75.794592,26.985287,75.874592,2022-03-29,21:15:00,21:20:00.0,Stormy,Jam ,motorcycle ,Metropolitian ,225,Pet Supplies
brbi844185855,21,4.7,18.543626,73.905101,18.573626,73.935101,2022-03-05,20:20:00,20:25:00.0,Sunny,Jam ,scooter ,Metropolitian ,65,Skincare
smbr148296348,21,5.0,17.428294,78.404423,17.468294,78.444423,2022-03-01,14:40:00,14:55:00.0,Windy,High ,motorcycle ,Metropolitian ,185,Kitchen
krxr951034624,39,4.4,21.185047,72.80859,21.275047,72.89859,2022-03-10,20:30:00,20:35:00.0,Sandstorms,Jam ,scooter ,Metropolitian ,175,Jewelry
cljl522287977,21,4.6,12.334022,76.618203,12.404022,76.688203,2022-03-10,23:55:00,00:05:00.0,Windy,Low ,scooter ,Urban ,65,Electronics
qukm646535645,33,4.2,12.986047,80.218114,12.996047,80.228114,2022-04-03,09:10:00,09:20:00.0,Stormy,Low ,motorcycle ,Urban ,115,Apparel
inkf405746856,22,4.8,12.325461,76.632278,12.335461,76.642278,2022-03-21,11:35:00,11:40:00.0,Cloudy,High ,scooter ,Urban ,115,Apparel
bcoy911928783,36,4.6,18.554382,73.798206,18.584382,73.828206,2022-04-01,18:50:00,19:05:00.0,Sandstorms,Medium ,scooter ,Metropolitian ,145,Pet Supplies
uxan929709160,37,4.9,26.891191,75.802083,26.921191,75.832083,2022-03-17,21:15:00,21:20:00.0,Sandstorms,Jam ,scooter ,Metropolitian ,135,Electronics
klhn910543336,31,4.6,12.304569,76.643622,12.314569,76.653622,2022-03-28,10:20:00,10:35:00.0,Stormy,Low ,scooter ,Metropolitian ,100,Kitchen
nkyq217081713,39,4.2,23.234631,77.401663,23.324631,77.491663,2022-02-16,21:30:00,21:45:00.0,Sandstorms,Jam ,motorcycle ,Urban ,180,Electronics
jzpn133462074,39,4.8,15.51315,73.78346,15.54315,73.81346,2022-02-17,22:45:00,23:00:00.0,Sunny,Low ,scooter ,Metropolitian ,95,Sports
biit172713873,28,4.9,23.351058,85.325731,23.461058,85.435731,2022-04-02,20:30:00,20:35:00.0,Sandstorms,Jam ,scooter ,Metropolitian ,26,Grocery
nykj981184352,23,4.9,25.459775,81.834841,25.489775,81.864841,2022-02-15,17:15:00,17:30:00.0,Fog,Medium ,motorcycle ,Metropolitian ,140,Sports
mztk990882588,32,4.9,12.972532,77.608179,13.102532,77.738179,2022-03-14,22:50:00,22:55:00.0,Sunny,Low ,motorcycle ,Metropolitian ,105,Snacks
aiib141157513,36,4.3,10.994136,76.963303,11.104136,77.073303,2022-04-04,17:40:00,17:55:00.0,Windy,Medium ,motorcycle ,Metropolitian ,215,Snacks
ujqc161222304,20,4.2,19.875522,75.367127,19.955522,75.447127,2022-02-14,19:20:00,19:25:00.0,Stormy,Jam ,motorcycle ,Metropolitian ,180,Jewelry
wvgc181779965,29,4.9,13.026279,80.174568,13.156279,80.304568,2022-03-16,19:45:00,19:50:00.0,Stormy,Jam ,motorcycle ,Metropolitian ,80,Electronics
yajx921073846,24,4.6,22.32,73.17,22.43,73.28,2022-03-12,19:40:00,19:45:00.0,Sunny,Jam ,motorcycle ,Metropolitian ,100,Snacks
lflb125555478,22,4.1,17.411028,78.329645,17.521028,78.439645,2022-03-02,20:50:00,21:00:00.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,165,Apparel
tjej375333159,26,4.7,17.483216,78.552111,17.563216,78.632111,2022-03-06,22:40:00,22:50:00.0,Cloudy,Low ,scooter ,Metropolitian ,145,Apparel
tezx334082600,30,4.7,23.359033,85.325347,23.419033,85.385347,2022-04-03,21:20:00,21:30:00.0,Windy,Jam ,scooter ,Metropolitian ,135,Clothing
ssuu580065676,31,4.4,12.979166,77.640709,13.109166,77.770709,2022-03-18,22:40:00,22:55:00.0,Fog,Low ,motorcycle ,Metropolitian ,175,Home
ymuy854364129,36,5.0,23.359194,85.325447,23.399194,85.365447,2022-03-03,17:00:00,17:15:00.0,Sunny,Medium ,van,Metropolitian ,95,Electronics
ydqa667873042,20,5.0,26.469003,80.316344,26.609003,80.456344,2022-02-16,18:20:00,18:30:00.0,Stormy,Medium ,motorcycle ,Metropolitian ,125,Jewelry
gdms817223363,39,4.7,21.186608,72.794136,21.316608,72.924136,2022-04-02,19:25:00,19:35:00.0,Sunny,Jam ,scooter ,Urban ,95,Jewelry
bsmy693401279,26,5.0,25.450317,81.831681,25.490317,81.871681,2022-02-15,12:55:00,13:05:00.0,Windy,High ,motorcycle ,Urban ,100,Toys
izvk757374277,33,4.7,12.970221,77.645396,13.080221,77.755396,2022-03-12,21:35:00,21:50:00.0,Fog,Jam ,motorcycle ,Metropolitian ,205,Snacks
atdd040421445,23,4.9,23.369746,85.33982,23.399746,85.36982,2022-03-07,23:35:00,23:45:00.0,Windy,Low ,scooter ,Metropolitian ,95,Toys
oqma501508502,26,4.9,23.355164,85.324097,23.385164,85.354097,2022-03-15,17:50:00,18:05:00.0,Stormy,Medium ,scooter ,Metropolitian ,145,Sports
njut053567591,38,4.8,12.979166,77.640709,13.089166,77.750709,2022-04-06,22:50:00,23:00:00.0,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Electronics
lbqm150022979,34,4.8,26.472001,80.354002,26.582001,80.464002,2022-02-14,20:40:00,20:55:00.0,Sunny,Jam ,scooter ,Metropolitian ,80,Home
mifq215174685,22,4.9,11.001753,76.986241,11.051753,77.036241,2022-03-19,17:10:00,17:20:00.0,Windy,Medium ,motorcycle ,Metropolitian ,100,Sports
selp029339063,21,5.0,26.472001,80.354002,26.492001,80.374002,2022-02-17,10:30:00,10:40:00.0,Windy,Low ,motorcycle ,Metropolitian ,13,Grocery
imna420302138,26,5.0,22.533662,88.366217,22.563662,88.396217,2022-02-13,22:30:00,22:40:00.0,Sunny,Low ,motorcycle ,Metropolitian ,95,Kitchen
bxlj064283383,22,4.6,17.431477,78.40035,17.471477,78.44035,2022-03-26,13:10:00,13:20:00.0,Sandstorms,High ,scooter ,Metropolitian ,105,Snacks
qsip740156958,31,4.7,30.895817,75.813112,30.955817,75.873112,2022-02-13,18:45:00,18:55:00.0,Stormy,Medium ,motorcycle ,Metropolitian ,145,Pet Supplies
sggy012093324,23,4.9,23.234631,77.401663,23.294631,77.461663,2022-02-13,21:20:00,21:30:00.0,Sunny,Jam ,scooter ,Metropolitian ,75,Clothing
wtsw358677749,32,4.6,26.463504,80.372929,26.553504,80.462929,2022-02-18,22:35:00,22:40:00.0,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Electronics
wdav474344542,30,4.7,17.422819,78.449578,17.442819,78.469578,2022-03-19,11:25:00,11:40:00.0,Stormy,High ,motorcycle ,Urban ,135,Snacks
atlx350228685,25,4.3,12.972161,77.596014,13.062161,77.686014,2022-03-14,18:50:00,19:05:00.0,Windy,Medium ,motorcycle ,Other,190,Clothing
lnob270753198,24,4.8,22.311603,73.165012,22.321603,73.175012,2022-03-11,10:20:00,10:35:00.0,Sunny,Low ,motorcycle ,Metropolitian ,24,Grocery
xgqo816968484,28,4.9,18.927584,72.832585,18.987584,72.892585,2022-03-01,23:55:00,00:10:00.0,Sandstorms,Low ,motorcycle ,Metropolitian ,90,Snacks
vrpg132498317,21,4.9,22.310526,73.170937,22.390526,73.250937,2022-03-08,19:15:00,19:20:00.0,Cloudy,Jam ,motorcycle ,Metropolitian ,170,Cosmetics
fmyl808695281,38,4.1,23.333017,85.3172,23.393017,85.3772,2022-03-17,21:00:00,21:05:00.0,Windy,Jam ,motorcycle ,Metropolitian ,185,Cosmetics
lkil051405143,35,4.6,26.473698,80.352677,26.553698,80.432677,2022-02-12,17:30:00,17:40:00.0,Stormy,Medium ,motorcycle ,Metropolitian ,205,Toys
zota102447702,23,4.8,23.234249,77.434007,23.274249,77.474007,2022-02-15,12:10:00,12:20:00.0,Fog,High ,motorcycle ,Metropolitian ,145,Pet Supplies
nbms758107197,20,4.8,23.369746,85.33982,23.449746,85.41982,2022-03-27,23:00:00,23:15:00.0,Fog,Low ,scooter ,Metropolitian ,110,Pet Supplies
fzlu455785819,32,4.6,10.020683,76.310631,10.060683,76.350631,2022-02-15,15:55:00,16:00:00.0,Fog,Medium ,motorcycle ,Metropolitian ,155,Toys
whco833269871,22,4.8,13.027018,80.254791,13.047018,80.274791,2022-03-26,10:20:00,10:35:00.0,Sunny,Low ,scooter ,Urban ,85,Toys
cobd690450363,26,4.6,26.910262,75.783013,26.960262,75.833013,2022-04-01,17:35:00,17:50:00.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,23,Grocery
yjrn339703740,25,5.0,30.361281,78.068022,30.371281,78.078022,2022-02-17,08:45:00,08:55:00.0,Sunny,Low ,scooter ,Metropolitian ,80,Outdoors
rxui102264331,34,4.8,26.482419,80.320939,26.492419,80.330939,2022-02-15,09:45:00,09:50:00.0,Cloudy,Low ,motorcycle ,Metropolitian ,145,Skincare
dujz066229565,36,4.9,26.892312,75.806896,26.942312,75.856896,2022-04-03,21:15:00,21:30:00.0,Windy,Jam ,scooter ,Metropolitian ,160,Shoes
myis243640595,33,4.2,19.207222,72.972281,19.277222,73.042281,2022-03-31,21:30:00,21:40:00.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,270,Apparel
wxiw615560690,22,4.6,22.552672,88.352885,22.682672,88.482885,2022-02-12,20:35:00,20:40:00.0,Sunny,Jam ,scooter ,Urban ,55,Electronics
bjhi733283143,22,4.8,15.51315,73.78346,15.55315,73.82346,2022-02-13,16:25:00,16:30:00.0,Sandstorms,Medium ,scooter ,Metropolitian ,105,Sports
satt005582002,28,4.1,13.044694,80.26147,13.054694,80.27147,2022-03-28,08:55:00,09:10:00.0,Stormy,Low ,motorcycle ,Metropolitian ,100,Kitchen
hnpv442975891,35,4.8,26.902328,75.794257,27.032328,75.924257,2022-03-25,19:00:00,19:10:00.0,Windy,Medium ,scooter ,Metropolitian ,120,Cosmetics
uyhh737739508,22,4.9,19.121999,72.908493,19.191999,72.978493,2022-04-06,18:55:00,19:00:00.0,Stormy,Medium ,van,Urban ,140,Shoes
lpbd034575412,38,4.6,22.751234,75.88949,22.811234,75.94949,2022-03-28,18:10:00,18:20:00.0,Fog,Medium ,scooter ,Metropolitian ,80,Sports
wkfn320388542,21,4.8,26.47775,80.351569,26.58775,80.461569,2022-02-14,18:20:00,18:25:00.0,Cloudy,Medium ,motorcycle ,Metropolitian ,210,Cosmetics
jbnp223257055,37,4.2,9.979363,76.285001,10.039363,76.345001,2022-02-17,23:00:00,23:15:00.0,Windy,Low ,motorcycle ,Metropolitian ,170,Shoes
wswo489962322,39,3.7,30.895204,75.822103,31.035204,75.962103,2022-02-16,21:00:00,21:05:00.0,Sandstorms,Jam ,van,Metropolitian ,170,Books
mrxf746641441,24,4.7,22.311844,73.165081,22.391844,73.245081,2022-04-04,23:55:00,00:00:00.0,Sandstorms,Low ,scooter ,Metropolitian ,55,Home
lhvm671437279,35,4.9,22.311358,73.164798,22.341358,73.194798,2022-03-09,20:40:00,20:55:00.0,Sandstorms,Jam ,motorcycle ,Metropolitian ,135,Jewelry
rapw020728416,38,4.5,22.728163,75.884212,22.798163,75.954212,2022-03-14,22:25:00,22:30:00.0,Windy,Low ,motorcycle ,Metropolitian ,90,Outdoors
nkfz738599146,34,4.4,26.913987,75.752891,27.043987,75.882891,2022-03-25,20:10:00,20:25:00.0,Stormy,Jam ,scooter ,Metropolitian ,160,Jewelry
nkkn972190046,24,4.2,12.323225,76.630028,12.333225,76.640028,2022-03-05,09:45:00,09:55:00.0,Windy,Low ,motorcycle ,Metropolitian ,130,Apparel
tlll600451286,38,4.7,26.910262,75.783013,26.950262,75.823013,2022-03-09,15:20:00,15:25:00.0,Sunny,Medium ,motorcycle ,Metropolitian ,130,Pet Supplies
uqck610610817,35,3.7,15.576683,73.75575,15.686683,73.86575,2022-02-16,00:00:00,00:10:00.0,Fog,Low ,motorcycle ,Metropolitian ,36,Grocery
mnko903589578,33,4.7,15.556561,73.763633,15.616561,73.823633,2022-02-15,21:20:00,21:25:00.0,Windy,Jam ,motorcycle ,Metropolitian ,165,Apparel
vhas112924318,35,4.9,19.1093,72.825451,19.2193,72.935451,2022-03-04,22:35:00,22:50:00.0,Stormy,Low ,motorcycle ,Urban ,95,Home
cmll352228728,33,4.7,12.975377,77.696664,13.085377,77.806664,2022-03-31,19:55:00,20:00:00.0,Sandstorms,Jam ,scooter ,Metropolitian ,130,Electronics
mbvr902434556,38,5.0,12.979096,77.640625,13.039096,77.700625,2022-03-03,22:25:00,22:40:00.0,Fog,Low ,motorcycle ,Metropolitian ,140,Apparel
nqof405545643,20,5.0,12.352058,76.60665,12.422058,76.67665,2022-03-10,21:45:00,22:00:00.0,Sunny,Jam ,motorcycle ,Metropolitian ,125,Pet Supplies
gkvg893906578,23,4.7,19.876106,75.340775,19.986106,75.450775,2022-02-12,20:10:00,20:15:00.0,Fog,Jam ,motorcycle ,Metropolitian ,190,Electronics
drhi978784270,32,4.9,23.355164,85.324097,23.405164,85.374097,2022-03-11,18:40:00,18:55:00.0,Sunny,Medium ,scooter ,Metropolitian ,120,Jewelry
vgyw349571293,22,4.6,19.176269,72.836721,19.236269,72.896721,2022-03-21,18:25:00,18:40:00.0,Fog,Medium ,scooter ,Urban ,95,Jewelry
vcad450511444,37,4.9,22.311358,73.164798,22.401358,73.254798,2022-03-23,23:20:00,23:30:00.0,Sandstorms,Low ,scooter ,Metropolitian ,24,Grocery
xemg456104645,26,4.6,22.527893,88.368628,22.637893,88.478628,2022-02-14,00:00:00,00:10:00.0,Sunny,Low ,motorcycle ,Metropolitian ,110,Toys
jwmc195266141,20,4.8,17.429585,78.392621,17.459585,78.422621,2022-03-13,23:45:00,23:50:00.0,Windy,Low ,scooter ,Metropolitian ,95,Snacks
wqlw827160602,36,4.8,26.90294,75.793007,26.95294,75.843007,2022-03-13,22:30:00,22:35:00.0,Windy,Low ,motorcycle ,Metropolitian ,130,Apparel
zprp641238404,32,4.7,26.766536,75.837333,26.836536,75.907333,2022-03-08,17:15:00,17:20:00.0,Stormy,Medium ,motorcycle ,Metropolitian ,130,Cosmetics
ylbz814411816,36,4.3,23.374878,85.335739,23.464878,85.425739,2022-03-23,18:30:00,18:40:00.0,Stormy,Medium ,motorcycle ,Metropolitian ,190,Home
zkab244012823,35,4.0,26.910262,75.783013,26.980262,75.853013,2022-03-23,20:55:00,21:05:00.0,Windy,Jam ,motorcycle ,Semi-Urban ,250,Skincare
qkbd561988826,25,4.9,18.55144,73.804855,18.57144,73.824855,2022-03-24,09:55:00,10:05:00.0,Windy,Low ,van,Metropolitian ,80,Pet Supplies
rfdg303766689,30,5.0,11.000762,76.981876,11.110762,77.091876,2022-03-12,22:20:00,22:30:00.0,Windy,Low ,scooter ,Metropolitian ,125,Cosmetics
thre324238412,29,4.7,13.026279,80.174568,13.056279,80.204568,2022-03-15,19:55:00,20:00:00.0,Cloudy,Jam ,scooter ,Metropolitian ,125,Toys
vvzo878125812,21,5.0,18.51421,73.838429,18.52421,73.848429,2022-03-26,08:20:00,08:25:00.0,Sunny,Low ,scooter ,Metropolitian ,75,Jewelry
sowz439849645,24,4.8,26.766536,75.837333,26.906536,75.977333,2022-03-12,21:10:00,21:25:00.0,Sunny,Jam ,scooter ,Other,90,Jewelry
sdix039750276,29,4.7,13.044694,80.26147,13.134694,80.35147,2022-03-02,23:10:00,23:20:00.0,Fog,Low ,scooter ,Metropolitian ,24,Grocery
yqmi031462259,26,4.7,21.186608,72.794136,21.206608,72.814136,2022-03-28,09:50:00,09:55:00.0,Cloudy,Low ,motorcycle ,Metropolitian ,95,Clothing
nwri044189341,30,4.4,11.016298,76.972076,11.146298,77.102076,2022-03-16,21:25:00,21:40:00.0,Stormy,Jam ,scooter ,Urban ,160,Outdoors
ngrb836243509,35,4.1,30.359722,78.067079,30.449722,78.157079,2022-02-16,20:30:00,20:45:00.0,Fog,Jam ,motorcycle ,Urban ,220,Toys
kqtz991938473,33,4.9,27.163303,78.057044,27.193303,78.087044,2022-02-13,23:15:00,23:30:00.0,Fog,Low ,van,Metropolitian ,90,Jewelry
efbl990029217,39,4.3,18.569156,73.774723,18.619156,73.824723,2022-03-01,21:10:00,21:20:00.0,Stormy,Jam ,motorcycle ,Metropolitian ,185,Pet Supplies
uckm430937441,32,4.9,18.56245,73.916619,18.58245,73.936619,2022-03-28,09:30:00,09:40:00.0,Stormy,Low ,van,Metropolitian ,130,Apparel
ycay793711882,35,4.7,30.327968,78.046106,30.407968,78.126106,2022-02-14,20:10:00,20:20:00.0,Sunny,Jam ,scooter ,Urban ,105,Jewelry
gdgh850146561,24,4.9,15.585658,73.743606,15.715658,73.873606,2022-02-12,20:35:00,20:45:00.0,Cloudy,Jam ,motorcycle ,Metropolitian ,180,Electronics
zzfr056440231,34,4.8,22.514688,88.393294,22.574688,88.453294,2022-02-13,18:00:00,18:05:00.0,Cloudy,Medium ,scooter ,Metropolitian ,75,Sports
bcwf603000017,28,4.7,19.866969,75.318894,19.886969,75.338894,2022-02-13,10:25:00,10:30:00.0,Windy,Low ,scooter ,Urban ,90,Pet Supplies
tpvx864275745,27,4.9,19.131141,72.813074,19.181141,72.863074,2022-03-21,20:20:00,20:35:00.0,Cloudy,Jam ,scooter ,Metropolitian ,145,Cosmetics
cfad095996697,39,4.4,26.492106,80.327797,26.602106,80.437797,2022-02-16,21:50:00,22:05:00.0,Fog,Jam ,scooter ,Metropolitian ,205,Kitchen
ctah598517487,31,4.8,18.536718,73.830327,18.666719,73.960327,2022-03-25,23:55:00,00:10:00.0,Windy,Low ,motorcycle ,Urban ,22,Grocery
ggln955051722,33,4.6,13.005801,80.250744,13.045801,80.290744,2022-04-05,14:20:00,14:25:00.0,Windy,High ,motorcycle ,Metropolitian ,130,Kitchen
jczp890006251,22,4.8,23.235123,77.398886,23.285123,77.448886,2022-02-11,21:40:00,21:50:00.0,Cloudy,Jam ,scooter ,Metropolitian ,105,Apparel
pske314338491,26,4.9,12.972161,77.596014,13.082161,77.706014,2022-03-31,18:40:00,18:50:00.0,Fog,Medium ,motorcycle ,Metropolitian ,185,Apparel
rrlo920753452,26,4.9,22.728163,75.884212,22.758163,75.914212,2022-03-07,18:30:00,18:35:00.0,Stormy,Medium ,scooter ,Metropolitian ,120,Shoes
gtuo854736150,21,4.9,22.732225,75.874765,22.742225,75.884765,2022-03-24,09:10:00,09:20:00.0,Sandstorms,Low ,scooter ,Metropolitian ,80,Outdoors
sqwt814705106,26,4.6,26.492106,80.327797,26.582106,80.417797,2022-02-12,17:55:00,18:05:00.0,Fog,Medium ,motorcycle ,Metropolitian ,135,Home
mysu809168379,39,4.0,9.970717,76.285447,10.020717,76.335447,2022-02-17,21:40:00,21:55:00.0,Sandstorms,Jam ,scooter ,Metropolitian ,160,Snacks
mcvn691975524,22,4.9,15.546594,73.760431,15.656594,73.870431,2022-02-12,21:35:00,21:45:00.0,Windy,Jam ,motorcycle ,Metropolitian ,170,Snacks
fyau014145573,34,4.7,12.939496,77.625999,13.019496,77.705999,2022-03-31,23:45:00,23:50:00.0,Windy,Low ,scooter ,Urban ,75,Outdoors
gbxv154956690,33,4.7,12.337978,76.616792,12.407978,76.686792,2022-03-25,23:10:00,23:20:00.0,Stormy,Low ,motorcycle ,Urban ,105,Sports
qpda489582651,24,4.5,26.492106,80.327797,26.552106,80.387797,2022-02-17,17:40:00,17:45:00.0,Fog,Medium ,van,Metropolitian ,65,Toys
siox537910319,38,4.1,30.89286,75.822199,30.97286,75.902199,2022-02-18,19:45:00,19:55:00.0,Sunny,Jam ,motorcycle ,Metropolitian ,200,Cosmetics
hnja277016386,39,5.0,13.091809,80.219104,13.141809,80.269104,2022-03-19,18:00:00,18:15:00.0,Cloudy,Medium ,scooter ,Metropolitian ,75,Toys
wjow863630635,39,4.0,26.473698,80.352677,26.513698,80.392677,2022-02-13,16:45:00,17:00:00.0,Stormy,Medium ,scooter ,Metropolitian ,160,Shoes
makl463685538,39,4.2,12.326356,76.619103,12.406356,76.699103,2022-03-16,18:40:00,18:50:00.0,Sunny,Medium ,motorcycle ,Metropolitian ,165,Apparel
vtdt479171965,25,4.5,11.000762,76.981876,11.060762,77.041876,2022-03-17,20:50:00,21:05:00.0,Sandstorms,Jam ,scooter ,Metropolitian ,145,Pet Supplies
xhdm307726556,36,4.8,30.319528,78.040267,30.359528,78.080267,2022-02-11,14:30:00,14:35:00.0,Fog,High ,motorcycle ,Metropolitian ,150,Clothing
uuqr517624110,23,4.6,22.732225,75.874765,22.862225,76.004765,2022-03-16,19:55:00,20:00:00.0,Stormy,Jam ,scooter ,Urban ,110,Sports
pnly342190853,38,4.8,10.994136,76.963303,11.064136,77.033303,2022-03-08,21:40:00,21:55:00.0,Stormy,Jam ,scooter ,Metropolitian ,25,Grocery
ugia874470315,22,4.6,23.232537,77.429845,23.342537,77.539845,2022-02-12,19:00:00,19:10:00.0,Sunny,Medium ,motorcycle ,Metropolitian ,90,Sports
tewu533465496,33,3.5,12.975996,80.221898,13.085996,80.331898,2022-03-27,23:20:00,23:25:00.0,Cloudy,Low ,scooter ,Metropolitian ,175,Skincare
gszu767597131,29,4.8,21.186608,72.794136,21.266608,72.874136,2022-03-10,20:50:00,20:55:00.0,Cloudy,Jam ,motorcycle ,Metropolitian ,215,Home
zlza151086068,24,5.0,18.51421,73.838429,18.53421,73.858429,2022-03-13,11:15:00,11:30:00.0,Sunny,High ,scooter ,Metropolitian ,95,Outdoors
qhea476488549,25,5.0,17.422819,78.449578,17.552819,78.579578,2022-03-06,18:40:00,18:45:00.0,Fog,Medium ,scooter ,Metropolitian ,170,Pet Supplies
qoqz991377461,21,4.9,30.873988,75.842739,30.953988,75.922739,2022-02-16,23:50:00,00:05:00.0,Windy,Low ,motorcycle ,Metropolitian ,70,Jewelry
siiw892420636,25,4.8,25.45235,81.841889,25.54235,81.931889,2022-02-16,17:35:00,17:45:00.0,Windy,Medium ,scooter ,Metropolitian ,80,Outdoors
mwyh397553747,26,4.9,13.026286,80.275235,13.156286,80.405235,2022-03-31,18:20:00,18:30:00.0,Sandstorms,Medium ,motorcycle ,Urban ,80,Shoes
xlyu110940746,29,4.0,18.569156,73.774723,18.579156,73.784723,2022-03-11,09:20:00,09:30:00.0,Stormy,Low ,motorcycle ,Urban ,125,Toys
kuag478730497,26,4.6,22.311603,73.165012,22.381603,73.235012,2022-03-02,19:30:00,19:45:00.0,Stormy,Jam ,scooter ,Metropolitian ,145,Outdoors
jpks312737016,25,4.6,18.56245,73.916619,18.69245,74.046619,2022-03-10,18:45:00,19:00:00.0,Sandstorms,Medium ,scooter ,Urban ,90,Jewelry
paxj085364115,38,4.8,21.170798,72.790489,21.190798,72.810489,2022-04-01,09:00:00,09:10:00.0,Windy,Low ,van,Urban ,100,Books
hlgm600155379,37,4.3,15.303897,73.914336,15.393897,74.004336,2022-02-16,18:25:00,18:40:00.0,Sandstorms,Medium ,scooter ,Metropolitian ,175,Apparel
tgyy286872277,29,4.9,27.16185,78.040165,27.17185,78.050165,2022-02-13,10:30:00,10:40:00.0,Sandstorms,Low ,scooter ,Urban ,65,Cosmetics
